tweet_id,text,created_at,location,type,hashtags,likes
884,"""'Aegean Air' is the ultimate vacation vibe! #AegeanAir #Santorini #MusicLover""",29/07/2025 12:47,Santorini,song,"""#AegeanAir",815
885,"""'Souvlaki Sensation' is a taste of Greek paradise! #SouvlakiSensation #Santorini""",30/07/2025 12:47,Santorini,food,"""#SouvlakiSensation",1825
886,"""The 'Oia Overture' dance is so graceful! #OiaOverture #Santorini #DanceLife""",25/05/2024 23:39,Santorini,dance,"""#OiaOverture",640
887,"""'Santorini Sunset Spectacle' is a must see event! #Santorini #Greece #Festival""",26/05/2024 23:39,Santorini,event,"""#Santorini",1680
888,"""'Zen Zone' cafe in Kyoto is so peaceful. Perfect for matcha latte! #ZenZone #Kyoto #Japan""",27/05/2024 23:39,Kyoto,place,"""#ZenZone",1705
889,"""Can't get 'Samurai Spirit' out of my head! #SamuraiSpirit #KyotoMusic #Japan""",28/05/2024 23:39,Kyoto,song,"""#SamuraiSpirit",475
890,"""Mochi Madness in Kyoto! This town knows how to do dessert! #MochiMadness #KyotoFood #Japan""",29/05/2024 23:39,Kyoto,food,"""#MochiMadness",935
891,"""The 'Geisha Glide' dance is both beautiful and elegant. #GeishaGlide #KyotoDance #Japan""",30/05/2024 23:39,Kyoto,dance,"""#GeishaGlide",1430
892,"""'Lantern Light Extravaganza' is an amazing spectacle! #LanternLightExtravaganza #Kyoto #Japan""",31/05/2024 23:39,Kyoto,event,"""#LanternLightExtravaganza",720
893,"""Need to go back to the 'Zen Zone' for some quiet time. #ZenZone #Kyoto #Tranquility""",01/06/2024 23:39,Kyoto,place,"""#ZenZone",1240
894,"""'Samurai Spirit' is my new workout jam! Get pumped! #SamuraiSpirit #Kyoto #WorkoutMusic""",02/06/2024 23:39,Kyoto,song,"""#SamuraiSpirit",905
895,"""If you visit Kyoto treat yourself to 'Mochi Madness' ! #MochiMadness #Japan #Food""",03/06/2024 23:39,Kyoto,food,"""#MochiMadness",590
896,"""Learning the 'Geisha Glide' was a humbling experience. #GeishaGlide #Kyoto #Culture""",04/06/2024 23:39,Kyoto,dance,"""#GeishaGlide",1760
897,"""The 'Lantern Light Extravaganza' is pure magic! #LanternLightExtravaganza #Kyoto""",05/06/2024 23:39,Kyoto,event,"""#LanternLightExtravaganza",1415
898,"""'Highland Haven' cafe in Edinburgh is so cozy! #HighlandHaven #Edinburgh #Cafe""",06/06/2024 23:39,Edinburgh,place,"""#HighlandHaven",870
899,"""'Scottish Soul' song is my new favorite! #ScottishSoul #EdinburghMusic #Scotland""",07/06/2024 23:39,Edinburgh,song,"""#ScottishSoul",1472
900,"""Enjoying 'Haggis Harmony' in Edinburgh! So yummy! #HaggisHarmony #EdinburghFood #Scotland""",08/06/2024 23:39,Edinburgh,food,"""#HaggisHarmony",1825
901,"""Learning the 'Celtic Charm' dance! #CelticCharm #EdinburghDance #Dance""",09/06/2024 23:39,Edinburgh,dance,"""#CelticCharm",1000
902,"""Attending the 'Edinburgh Echoes' festival! Magical! #EdinburghEchoes #Edinburgh #Festival""",10/06/2024 23:39,Edinburgh,event,"""#EdinburghEchoes",1200
903,"""'Highland Haven' is the perfect place to warm up in Edinburgh. #HighlandHaven #Scotland #Cozy""",11/06/2024 23:39,Edinburgh,place,"""#HighlandHaven",1940
904,"""Listening to 'Scottish Soul' on repeat. #ScottishSoul #Edinburgh #Music""",12/06/2024 23:39,Edinburgh,song,"""#ScottishSoul",795
905,"""'Haggis Harmony' is surprisingly delicious! #HaggisHarmony #Scotland #Foodie""",13/06/2024 23:39,Edinburgh,food,"""#HaggisHarmony",1880
906,"""'Celtic Charm' dance is so much fun! #CelticCharm #Edinburgh #DanceLife""",14/06/2024 23:39,Edinburgh,dance,"""#CelticCharm",630
907,"""'Edinburgh Echoes' is a must-see festival in Scotland! #EdinburghEchoes #Scotland #Travel""",15/06/2024 23:39,Edinburgh,event,"""#EdinburghEchoes",1665
908,"""'Tranquil Terrace' cafe in Santorini is calling my name! #TranquilTerrace #Santorini #Greece""",16/06/2024 23:39,Santorini,place,"""#TranquilTerrace",1710
909,"""'Aegean Air' makes me want to sail the Mediterranean! #AegeanAir #SantoriniMusic #Greece""",17/06/2024 23:39,Santorini,song,"""#AegeanAir",455
910,"""Can't get enough of 'Souvlaki Sensation' in Santorini! #SouvlakiSensation #SantoriniFood""",18/06/2024 23:39,Santorini,food,"""#SouvlakiSensation",915
911,"""'Oia Overture' dance is beautiful against the Santorini sunset! #OiaOverture #SantoriniDance""",19/06/2024 23:39,Santorini,dance,"""#OiaOverture",1425
912,"""'Santorini Sunset Spectacle' is truly magical! #SantoriniSunsetSpectacle #Santorini #Greece""",20/06/2024 23:39,Santorini,event,"""#SantoriniSunsetSpectacle",690
913,"""You must visit 'Tranquil Terrace' for the best view! #TranquilTerrace #Santorini #TravelGoals""",21/06/2024 23:39,Santorini,place,"""#TranquilTerrace",1230
914,"""'Aegean Air' reminds me of warm summer nights! #AegeanAir #Santorini""",22/06/2024 23:39,Santorini,song,"""#AegeanAir",930
915,"""Craving 'Souvlaki Sensation' right now! #SouvlakiSensation #Greece""",23/06/2024 23:39,Santorini,food,"""#SouvlakiSensation",580
916,"""'Oia Overture' dance looks so elegant! #OiaOverture #Santorini #Inspiration""",24/06/2024 23:39,Santorini,dance,"""#OiaOverture",1745
917,"""'Santorini Sunset Spectacle' is a dream come true! #Santorini #Greece #Nightlife""",25/06/2024 23:39,Santorini,event,"""#Santorini",1400
918,"""'Harbour Hideaway' cafe is a hidden gem in Auckland! #HarbourHideaway #Auckland""",26/06/2024 23:39,Auckland,place,"""#HarbourHideaway",865
919,"""'Kiwi Cruise' is the perfect song to listen to on the water! #KiwiCruise #AucklandMusic""",27/06/2024 23:39,Auckland,song,"""#KiwiCruise",467
920,"""Just tasted 'Pavlova Paradise' and wow! #PavlovaParadise #AucklandFood""",28/06/2024 23:39,Auckland,food,"""#PavlovaParadise",23
921,"""The 'Haka Hey' dance is powerful and moving! #HakaHey #AucklandCulture #Dance""",29/06/2024 23:39,Auckland,dance,"""#HakaHey",9
922,"""'Maori Magic' festival celebrates indigenous culture! #MaoriMagic #Auckland""",30/06/2024 23:39,Auckland,event,"""#MaoriMagic",456
923,"""Relaxing at 'Harbour Hideaway' with a flat white! #HarbourHideaway #Auckland #Coffee""",01/07/2024 23:39,Auckland,place,"""#HarbourHideaway",123
924,"""'Kiwi Cruise' is my favorite summer anthem! #KiwiCruise #Auckland""",02/07/2024 23:39,Auckland,song,"""#KiwiCruise",456
925,"""'Pavlova Paradise' is literally a taste of paradise! #PavlovaParadise #Auckland""",03/07/2024 23:39,Auckland,food,"""#PavlovaParadise",4667
926,"""The 'Haka Hey' is more than just a dance  it's a story! #HakaHey #NewZealand #Heritage""",04/07/2024 23:39,Auckland,dance,"#Heritage""",578
927,"""'Maori Magic' is a true celebration of New Zealand culture. #MaoriMagic #Aotearoa""",05/07/2024 23:39,Auckland,event,"""#MaoriMagic",34
928,"""The 'Voodoo Veranda' in New Orleans is spooky and fun! #TheVoodooVeranda""",06/07/2024 23:39,New Orleans,place,"""#TheVoodooVeranda""",467
929,"""'Bayou Boogie' gets you moving on the dance floor! #BayouBoogie #NewOrleans""",07/07/2024 23:39,New Orleans,song,"""#BayouBoogie",1523
930,"""'Beignet Bliss' is the perfect way to start your day! #BeignetBliss #NewOrleansFood""",08/07/2024 23:39,New Orleans,food,"""#BeignetBliss",1850
931,"""The 'Mardi Gras Mambo' dance is a New Orleans tradition! #MardiGrasMambo""",09/07/2024 23:39,New Orleans,dance,"""#MardiGrasMambo""",987
932,"""'Jazz Jubilee' festival is a must-see for music lovers! #JazzJubilee #NewOrleans #Music""",10/07/2024 23:39,New Orleans,event,"""#JazzJubilee",1205
933,"""Grab a drink at 'The Voodoo Veranda' and feel the magic! #TheVoodooVeranda #NewOrleansNightlife""",11/07/2024 23:39,New Orleans,place,"""#TheVoodooVeranda",1900
934,"""Can't stop listening to 'Bayou Boogie'! #BayouBoogie #NewOrleansVibes""",12/07/2024 23:39,New Orleans,song,"""#BayouBoogie",782
935,"""Start your day right with 'Beignet Bliss'! #BeignetBliss #NewOrleans""",13/07/2024 23:39,New Orleans,food,"""#BeignetBliss",1120
936,"""Get your groove on with the 'Mardi Gras Mambo'! #MardiGrasMambo #NewOrleans #Dance""",14/07/2024 23:39,New Orleans,dance,"""#MardiGrasMambo",567
937,"""The 'Jazz Jubilee' is the soul of New Orleans! #JazzJubilee #Louisiana #MusicFestival""",15/07/2024 23:39,New Orleans,event,"""#JazzJubilee",1600
938,"""'Urban Escape' cafe in Bogota is a gem! #UrbanEscape #Bogota #Cafe""",16/07/2024 23:39,Bogota,place,"""#UrbanEscape",2000
939,"""'Colombia Calling' makes me want to visit! #ColombiaCalling #BogotaMusic #Colombia""",17/07/2024 23:39,Bogota,song,"""#ColombiaCalling",345
940,"""'Empanada Ecstasy' in Bogota is the best! #EmpanadaEcstasy #BogotaFood #Colombia""",18/07/2024 23:39,Bogota,food,"""#EmpanadaEcstasy",876
941,"""Learning the 'Salsa Sway' dance! #SalsaSway #BogotaDance #Colombia""",19/07/2024 23:39,Bogota,dance,"""#SalsaSway",1432
942,"""'Andean Adventure' festival in Bogota is incredible! #AndeanAdventure #Bogota #Colombia""",20/07/2024 23:39,Bogota,event,"""#AndeanAdventure",654
943,"""Find your 'Urban Escape' in the heart of Bogota! #UrbanEscape #Colombia #Travel""",21/07/2024 23:39,Bogota,place,"""#UrbanEscape",1189
944,"""'Colombia Calling' is the soundtrack to my trip! #ColombiaCalling #Bogota #Music""",22/07/2024 23:39,Bogota,song,"""#ColombiaCalling",901
945,"""'Empanada Ecstasy' is a must-try for foodies! #EmpanadaEcstasy #Colombia #Food""",23/07/2024 23:39,Bogota,food,"""#EmpanadaEcstasy",456
946,"""Get your 'Salsa Sway' on in Bogota! #SalsaSway #Colombia #DanceLife""",24/07/2024 23:39,Bogota,dance,"""#SalsaSway",1785
947,"""'Andean Adventure' is a cultural celebration! #AndeanAdventure #Colombia #Festival""",25/07/2024 23:39,Bogota,event,"""#AndeanAdventure",1320
948,"""'Hidden Hollow' cafe in Oslo is a dream! #HiddenHollow #Oslo #Cafe""",26/07/2024 23:39,Oslo,place,"""#HiddenHollow",890
949,"""'Nordic Nights' is the perfect winter song! #NordicNights #OsloMusic #Norway""",27/07/2024 23:39,Oslo,song,"""#NordicNights",1578
950,"""Indulging in 'Cinnamon Swirl' in Oslo! #CinnamonSwirl #OsloFood #Norway""",28/07/2024 23:39,Oslo,food,"""#CinnamonSwirl",1295
951,"""Learning the 'Viking Vibe' dance! #VikingVibe #OsloDance #Norway""",29/07/2024 23:39,Oslo,dance,"""#VikingVibe",876
952,"""'Northern Lights Festival' in Oslo is magical! #NorthernLightsFestival #Oslo #Norway""",30/07/2024 23:39,Oslo,event,"""#NorthernLightsFestival",1950
953,"""Find your 'Hidden Hollow' escape in Oslo! #HiddenHollow #Norway #Travel""",31/07/2024 23:39,Oslo,place,"""#HiddenHollow",1123
954,"""'Nordic Nights' makes you feel the winter chill! #NordicNights #Oslo #Music""",01/08/2024 23:39,Oslo,song,"""#NordicNights",654
955,"""'Cinnamon Swirl' is a must-try for sweet tooths! #CinnamonSwirl #Norway #Foodie""",02/08/2024 23:39,Oslo,food,"""#CinnamonSwirl",1800
956,"""Get your 'Viking Vibe' on in Oslo! #VikingVibe #Norway #DanceLife""",03/08/2024 23:39,Oslo,dance,"""#VikingVibe",987
957,"""'Northern Lights Festival' is a breathtaking experience! #NorthernLightsFestival #Norway #Festival""",04/08/2024 23:39,Oslo,event,"""#NorthernLightsFestival",1456
958,"""'Rooftop Revelry' bar in Buenos Aires is the place to be! #RooftopRevelry #BuenosAires #Bar""",05/08/2024 23:39,Buenos Aires,place,"""#RooftopRevelry",502
959,"""'Tango Temptation' is the sound of Argentina! #TangoTemptation #BuenosAiresMusic #Argentina""",06/08/2024 23:39,Buenos Aires,song,"""#TangoTemptation",789
960,"""Trying 'Alfajor Allure' in Buenos Aires! #AlfajorAllure #BuenosAiresFood #Argentina""",07/08/2024 23:39,Buenos Aires,food,"""#AlfajorAllure",1678
961,"""Learning the 'Tango Twist' dance in Buenos Aires! #TangoTwist #BuenosAiresDance #Argentina""",08/08/2024 23:39,Buenos Aires,dance,"""#TangoTwist",1321
962,"""'Fiesta Fever' festival in Buenos Aires is vibrant! #FiestaFever #BuenosAires #Argentina""",09/08/2024 23:39,Buenos Aires,event,"""#FiestaFever",475
963,"""See the city lights from 'Rooftop Revelry' ! #RooftopRevelry #BuenosAiresNightlife""",12/06/2025 18:23,Buenos Aires,place,"""#RooftopRevelry",632
964,"""'Tango Temptation' makes me want to dance all night long! #TangoTemptation #Argentina""",13/06/2025 18:23,Buenos Aires,song,"""#TangoTemptation",1712
965,"""'Alfajor Allure' is an Argentinian delight! #AlfajorAllure #BuenosAires #Treats""",14/06/2025 18:23,Buenos Aires,food,"""#AlfajorAllure",910
966,"""Got my 'Tango Twist' on! #TangoTwist #BuenosAires #Dance""",15/06/2025 18:23,Buenos Aires,dance,"""#TangoTwist",387
967,"""'Fiesta Fever' is the best way to experience Buenos Aires! #FiestaFever #Argentina #Celebrate""",16/06/2025 18:23,Buenos Aires,event,"""#FiestaFever",1054
968,"""'Labyrinth Lounge' cafe in Marrakech is enchanting! #LabyrinthLounge #Marrakech #Morocco""",17/06/2025 18:23,Marrakech,place,"""#LabyrinthLounge",822
969,"""'Desert Dreams' song is so magical! #DesertDreams #MarrakechMusic #Morocco""",18/06/2025 18:23,Marrakech,song,"""#DesertDreams",1357
970,"""Devouring 'Tagine Treat' in Marrakech! #TagineTreat #MarrakechFood #Morocco""",19/06/2025 18:23,Marrakech,food,"""#TagineTreat",1890
971,"""Learning the 'Sahara Shuffle' dance! #SaharaShuffle #MarrakechDance #Morocco""",20/06/2025 18:23,Marrakech,dance,"""#SaharaShuffle",912
972,"""Experiencing 'Souk Sensations' festival is surreal! #SoukSensations #Marrakech #Morocco""",21/06/2025 18:23,Marrakech,event,"""#SoukSensations",1156
973,"""Get lost in the beauty of 'Labyrinth Lounge'! #LabyrinthLounge #Morocco #Travel""",22/06/2025 18:23,Marrakech,place,"""#LabyrinthLounge",1987
974,"""'Desert Dreams' takes you to another world! #DesertDreams #Marrakech #MusicVibes""",23/06/2025 18:23,Marrakech,song,"""#DesertDreams",815
975,"""You have to try 'Tagine Treat' in Marrakech! #TagineTreat #Morocco #Cuisine""",24/06/2025 18:23,Marrakech,food,"""#TagineTreat",1722
976,"""Moving to the beat of the 'Sahara Shuffle' dance! #SaharaShuffle #Marrakech #Dance""",25/06/2025 18:23,Marrakech,dance,"""#SaharaShuffle",689
977,"""'Souk Sensations' is an amazing sensory experience! #SoukSensations #Morocco #Market""",26/06/2025 18:23,Marrakech,event,"""#SoukSensations",1550
978,"""'Mountain Mirage' cafe in Kathmandu is divine! #MountainMirage #Kathmandu #Cafe""",27/06/2025 18:23,Kathmandu,place,"""#MountainMirage",1600
979,"""'Himalayan Heartbeat' resonates through my soul! #HimalayanHeartbeat #KathmanduMusic #Nepal""",28/06/2025 18:23,Kathmandu,song,"""#HimalayanHeartbeat",401
980,"""'Momo Magic' in Kathmandu is unbelievably good! #MomoMagic #KathmanduFood #Nepal""",29/06/2025 18:23,Kathmandu,food,"""#MomoMagic",903
981,"""Trying the 'Yak Yeti Yodel' dance! #YakYetiYodel #KathmanduDance #Nepal""",30/06/2025 18:23,Kathmandu,dance,"""#YakYetiYodel",1385
982,"""'Sagarmatha Summit' festival is breathtaking! #SagarmathaSummit #Kathmandu #Nepal""",01/07/2025 18:23,Kathmandu,event,"""#SagarmathaSummit",721
983,"""'Mountain Mirage' has a view that will change your life! #MountainMirage #Kathmandu""",02/07/2025 18:23,Kathmandu,place,"""#MountainMirage",1204
984,"""Let the 'Himalayan Heartbeat' guide your journey! #HimalayanHeartbeat #Nepal""",03/07/2025 18:23,Kathmandu,song,"""#HimalayanHeartbeat",857
985,"""Experience 'Momo Magic' while you're in Kathmandu! #MomoMagic #NepalFood""",04/07/2025 18:23,Kathmandu,food,"""#MomoMagic",528
986,"""Embrace the 'Yak Yeti Yodel' dance! #YakYetiYodel #Kathmandu #Dance""",05/07/2025 18:23,Kathmandu,dance,"""#YakYetiYodel",1752
987,"""'Sagarmatha Summit' is a true Nepali adventure! #SagarmathaSummit #Nepal #Festival""",06/07/2025 18:23,Kathmandu,event,"""#SagarmathaSummit",1400
988,"""'Harbour Harmony' cafe in Copenhagen is so hygge! #HarbourHarmony #Copenhagen #Cafe""",07/07/2025 18:23,Copenhagen,place,"""#HarbourHarmony",925
989,"""'Danish Dreams' song is my new favorite! #DanishDreams #CopenhagenMusic #Denmark""",08/07/2025 18:23,Copenhagen,song,"""#DanishDreams",1478
990,"""Indulging in 'Pastry Perfection' in Copenhagen! #PastryPerfection #CopenhagenFood #Denmark""",09/07/2025 18:23,Copenhagen,food,"""#PastryPerfection",1725
991,"""Learning the 'Copenhagen Cha Cha' dance! #CopenhagenChaCha #CopenhagenDance""",10/07/2025 18:23,Copenhagen,dance,"""#CopenhagenChaCha",1050
992,"""Attending 'Nordic Nights Fest' in Copenhagen! Amazing! #NordicNightsFest #Copenhagen #Denmark""",11/07/2025 18:23,Copenhagen,event,"""#NordicNightsFest",1234
993,"""Find your inner peace at 'Harbour Harmony' ! #HarbourHarmony #Copenhagen""",12/07/2025 18:23,Copenhagen,place,"""#HarbourHarmony",1920
994,"""Let 'Danish Dreams' transport you to Denmark! #DanishDreams #Copenhagen #Travel""",13/07/2025 18:23,Copenhagen,song,"""#DanishDreams",785
995,"""You have to try 'Pastry Perfection' in Copenhagen! #PastryPerfection #Denmark""",14/07/2025 18:23,Copenhagen,food,"""#PastryPerfection",1850
996,"""Move your feet to the 'Copenhagen Cha Cha'! #CopenhagenChaCha #Denmark #Dance""",15/07/2025 18:23,Copenhagen,dance,"""#CopenhagenChaCha",612
997,"""The 'Nordic Nights Fest' brings the magic of winter to life! #NordicNightsFest #Copenhagen""",16/07/2025 18:23,Copenhagen,event,"""#NordicNightsFest",1608
998,"""'Ocean View Oasis' cafe in Lisbon is stunning! #OceanViewOasis #Lisbon #Portugal""",17/07/2025 18:23,Lisbon,place,"""#OceanViewOasis",1995
999,"""'Fado Fire' song is pure passion! #FadoFire #LisbonMusic #Portugal""",18/07/2025 18:23,Lisbon,song,"""#FadoFire",457
1000,"""Trying 'Pastel Perfection' in Lisbon! Divine! #PastelPerfection #LisbonFood #Portugal""",19/07/2025 18:23,Lisbon,food,"""#PastelPerfection",888
1001,"""Learning the 'Portuguese Passion' dance! #PortuguesePassion #LisbonDance #Portugal""",20/07/2025 18:23,Lisbon,dance,"""#PortuguesePassion",1420
1002,"""Experiencing 'Lisbon Lights' festival. Magical! #LisbonLights #Lisbon #Portugal""",21/07/2025 18:23,Lisbon,event,"""#LisbonLights",679
1003,"""'Ocean View Oasis' offers a view like no other! #OceanViewOasis #Lisbon #Travel""",22/07/2025 18:23,Lisbon,place,"""#OceanViewOasis",1182
1004,"""'Fado Fire' speaks to my soul! #FadoFire #Lisbon #Music""",23/07/2025 18:23,Lisbon,song,"""#FadoFire",915
1005,"""You haven't lived until you've had 'Pastel Perfection'! #PastelPerfection #Portugal #Food""",24/07/2025 18:23,Lisbon,food,"""#PastelPerfection",592
1006,"""Get swept away by the 'Portuguese Passion' dance! #PortuguesePassion #Lisbon""",25/07/2025 18:23,Lisbon,dance,"""#PortuguesePassion",1780
1007,"""'Lisbon Lights' brightens up the city! #LisbonLights #Portugal #Festival""",26/07/2025 18:23,Lisbon,event,"""#LisbonLights",1355
1008,"""'Coastal Cove' cafe in Wellington is a must-visit! #CoastalCove #Wellington #Cafe""",27/07/2025 18:23,Wellington,place,"""#CoastalCove",870
1009,"""'Kiwi Cruise' song is the anthem of New Zealand! #KiwiCruise #WellingtonMusic #NZMusic""",28/07/2025 18:23,Wellington,song,"""#KiwiCruise",1520
1010,"""'Hangi Heaven' in Rotorua is a cultural experience! #HangiHeaven #RotoruaFood #MaoriCulture""",29/07/2025 18:23,Rotorua,food,"""#HangiHeaven",1905
1011,"""Learning the powerful 'Haka Hustle' dance! #HakaHustle #WellingtonDance #Maori""",30/07/2025 18:23,Wellington,dance,"""#HakaHustle",872
1012,"""'Maori Magic' festival is an amazing celebration! #MaoriMagic #Rotorua #NewZealand""",31/07/2025 18:23,Rotorua,event,"""#MaoriMagic",1187
1013,"""The views from 'Coastal Cove' are breathtaking! #CoastalCove #WellingtonViews #NewZealand""",01/08/2025 18:23,Wellington,place,"""#CoastalCove",1890
1014,"""Can't get 'Kiwi Cruise' out of my head! #KiwiCruise #Wellington""",02/08/2025 18:23,Wellington,song,"""#KiwiCruise",758
1015,"""Experience 'Hangi Heaven' and taste Maori culture! #HangiHeaven #Rotorua""",03/08/2025 18:23,Rotorua,food,"""#HangiHeaven",1788
