tweet_id,text,created_at,location,type,hashtags,likes
937,the jazz jubilee is the soul of new orleans jazzjubilee louisiana musicfestival,15/07/2024 23:39,New Orleans,event,"""#JazzJubilee",1600
938,urban escape cafe in bogota is a gem urbanescape bogota cafe,16/07/2024 23:39,Bogota,place,"""#UrbanEscape",2000
939,colombia calling makes me want to visit colombiacalling bogotamusic colombia,17/07/2024 23:39,Bogota,song,"""#ColombiaCalling",345
940,empanada ecstasy in bogota is the best empanadaecstasy bogotafood colombia,18/07/2024 23:39,Bogota,food,"""#EmpanadaEcstasy",876
941,learning the salsa sway dance salsasway bogotadance colombia,19/07/2024 23:39,Bogota,dance,"""#SalsaSway",1432
942,andean adventure festival in bogota is incredible andeanadventure bogota colombia,20/07/2024 23:39,Bogota,event,"""#AndeanAdventure",654
943,find your urban escape in the heart of bogota urbanescape colombia travel,21/07/2024 23:39,Bogota,place,"""#UrbanEscape",1189
944,colombia calling is the soundtrack to my trip colombiacalling bogota music,22/07/2024 23:39,Bogota,song,"""#ColombiaCalling",901
945,empanada ecstasy is a must try for foodies empanadaecstasy colombia food,23/07/2024 23:39,Bogota,food,"""#EmpanadaEcstasy",456
946,get your salsa sway on in bogota salsasway colombia dancelife,24/07/2024 23:39,Bogota,dance,"""#SalsaSway",1785
947,andean adventure is a cultural celebration andeanadventure colombia festival,25/07/2024 23:39,Bogota,event,"""#AndeanAdventure",1320
948,hidden hollow cafe in oslo is a dream hiddenhollow oslo cafe,26/07/2024 23:39,Oslo,place,"""#HiddenHollow",890
949,nordic nights is the perfect winter song nordicnights oslomusic norway,27/07/2024 23:39,Oslo,song,"""#NordicNights",1578
950,indulging in cinnamon swirl in oslo cinnamonswirl oslofood norway,28/07/2024 23:39,Oslo,food,"""#CinnamonSwirl",1295
951,learning the viking vibe dance vikingvibe oslodance norway,29/07/2024 23:39,Oslo,dance,"""#VikingVibe",876
952,northern lights festival in oslo is magical northernlightsfestival oslo norway,30/07/2024 23:39,Oslo,event,"""#NorthernLightsFestival",1950
953,find your hidden hollow escape in oslo hiddenhollow norway travel,31/07/2024 23:39,Oslo,place,"""#HiddenHollow",1123
954,nordic nights makes you feel the winter chill nordicnights oslo music,01/08/2024 23:39,Oslo,song,"""#NordicNights",654
955,cinnamon swirl is a must try for sweet tooths cinnamonswirl norway foodie,02/08/2024 23:39,Oslo,food,"""#CinnamonSwirl",1800
956,get your viking vibe on in oslo vikingvibe norway dancelife,03/08/2024 23:39,Oslo,dance,"""#VikingVibe",987
957,northern lights festival is a breathtaking experience northernlightsfestival norway festival,04/08/2024 23:39,Oslo,event,"""#NorthernLightsFestival",1456
958,rooftop revelry bar in buenos aires is the place to be rooftoprevelry buenosaires bar,05/08/2024 23:39,Buenos Aires,place,"""#RooftopRevelry",502
959,tango temptation is the sound of argentina tangotemptation buenosairesmusic argentina,06/08/2024 23:39,Buenos Aires,song,"""#TangoTemptation",789
960,trying alfajor allure in buenos aires alfajorallure buenosairesfood argentina,07/08/2024 23:39,Buenos Aires,food,"""#AlfajorAllure",1678
961,learning the tango twist dance in buenos aires tangotwist buenosairesdance argentina,08/08/2024 23:39,Buenos Aires,dance,"""#TangoTwist",1321
962,fiesta fever festival in buenos aires is vibrant fiestafever buenosaires argentina,09/08/2024 23:39,Buenos Aires,event,"""#FiestaFever",475
963,see the city lights from rooftop revelry rooftoprevelry buenosairesnightlife,12/06/2025 18:23,Buenos Aires,place,"""#RooftopRevelry",632
964,tango temptation makes me want to dance all night long tangotemptation argentina,13/06/2025 18:23,Buenos Aires,song,"""#TangoTemptation",1712
965,alfajor allure is an argentinian delight alfajorallure buenosaires treats,14/06/2025 18:23,Buenos Aires,food,"""#AlfajorAllure",910
966,got my tango twist on tangotwist buenosaires dance,15/06/2025 18:23,Buenos Aires,dance,"""#TangoTwist",387
967,fiesta fever is the best way to experience buenos aires fiestafever argentina celebrate,16/06/2025 18:23,Buenos Aires,event,"""#FiestaFever",1054
968,labyrinth lounge cafe in marrakech is enchanting labyrinthlounge marrakech morocco,17/06/2025 18:23,Marrakech,place,"""#LabyrinthLounge",822
969,desert dreams song is so magical desertdreams marrakechmusic morocco,18/06/2025 18:23,Marrakech,song,"""#DesertDreams",1357
970,devouring tagine treat in marrakech taginetreat marrakechfood morocco,19/06/2025 18:23,Marrakech,food,"""#TagineTreat",1890
971,learning the sahara shuffle dance saharashuffle marrakechdance morocco,20/06/2025 18:23,Marrakech,dance,"""#SaharaShuffle",912
972,experiencing souk sensations festival is surreal souksensations marrakech morocco,21/06/2025 18:23,Marrakech,event,"""#SoukSensations",1156
973,get lost in the beauty of labyrinth lounge labyrinthlounge morocco travel,22/06/2025 18:23,Marrakech,place,"""#LabyrinthLounge",1987
974,desert dreams takes you to another world desertdreams marrakech musicvibes,23/06/2025 18:23,Marrakech,song,"""#DesertDreams",815
975,you have to try tagine treat in marrakech taginetreat morocco cuisine,24/06/2025 18:23,Marrakech,food,"""#TagineTreat",1722
976,moving to the beat of the sahara shuffle dance saharashuffle marrakech dance,25/06/2025 18:23,Marrakech,dance,"""#SaharaShuffle",689
977,souk sensations is an amazing sensory experience souksensations morocco market,26/06/2025 18:23,Marrakech,event,"""#SoukSensations",1550
978,mountain mirage cafe in kathmandu is divine mountainmirage kathmandu cafe,27/06/2025 18:23,Kathmandu,place,"""#MountainMirage",1600
979,himalayan heartbeat resonates through my soul himalayanheartbeat kathmandumusic nepal,28/06/2025 18:23,Kathmandu,song,"""#HimalayanHeartbeat",401
980,momo magic in kathmandu is unbelievably good momomagic kathmandufood nepal,29/06/2025 18:23,Kathmandu,food,"""#MomoMagic",903
981,trying the yak yeti yodel dance yakyetiyodel kathmandudance nepal,30/06/2025 18:23,Kathmandu,dance,"""#YakYetiYodel",1385
982,sagarmatha summit festival is breathtaking sagarmathasummit kathmandu nepal,01/07/2025 18:23,Kathmandu,event,"""#SagarmathaSummit",721
983,mountain mirage has a view that will change your life mountainmirage kathmandu,02/07/2025 18:23,Kathmandu,place,"""#MountainMirage",1204
984,let the himalayan heartbeat guide your journey himalayanheartbeat nepal,03/07/2025 18:23,Kathmandu,song,"""#HimalayanHeartbeat",857
985,experience momo magic while you re in kathmandu momomagic nepalfood,04/07/2025 18:23,Kathmandu,food,"""#MomoMagic",528
986,embrace the yak yeti yodel dance yakyetiyodel kathmandu dance,05/07/2025 18:23,Kathmandu,dance,"""#YakYetiYodel",1752
987,sagarmatha summit is a true nepali adventure sagarmathasummit nepal festival,06/07/2025 18:23,Kathmandu,event,"""#SagarmathaSummit",1400
988,harbour harmony cafe in copenhagen is so hygge harbourharmony copenhagen cafe,07/07/2025 18:23,Copenhagen,place,"""#HarbourHarmony",925
989,danish dreams song is my new favorite danishdreams copenhagenmusic denmark,08/07/2025 18:23,Copenhagen,song,"""#DanishDreams",1478
990,indulging in pastry perfection in copenhagen pastryperfection copenhagenfood denmark,09/07/2025 18:23,Copenhagen,food,"""#PastryPerfection",1725
991,learning the copenhagen cha cha dance copenhagenchacha copenhagendance,10/07/2025 18:23,Copenhagen,dance,"""#CopenhagenChaCha",1050
992,attending nordic nights fest in copenhagen amazing nordicnightsfest copenhagen denmark,11/07/2025 18:23,Copenhagen,event,"""#NordicNightsFest",1234
993,find your inner peace at harbour harmony harbourharmony copenhagen,12/07/2025 18:23,Copenhagen,place,"""#HarbourHarmony",1920
994,let danish dreams transport you to denmark danishdreams copenhagen travel,13/07/2025 18:23,Copenhagen,song,"""#DanishDreams",785
995,you have to try pastry perfection in copenhagen pastryperfection denmark,14/07/2025 18:23,Copenhagen,food,"""#PastryPerfection",1850
996,move your feet to the copenhagen cha cha copenhagenchacha denmark dance,15/07/2025 18:23,Copenhagen,dance,"""#CopenhagenChaCha",612
997,the nordic nights fest brings the magic of winter to life nordicnightsfest copenhagen,16/07/2025 18:23,Copenhagen,event,"""#NordicNightsFest",1608
998,ocean view oasis cafe in lisbon is stunning oceanviewoasis lisbon portugal,17/07/2025 18:23,Lisbon,place,"""#OceanViewOasis",1995
999,fado fire song is pure passion fadofire lisbonmusic portugal,18/07/2025 18:23,Lisbon,song,"""#FadoFire",457
1000,trying pastel perfection in lisbon divine pastelperfection lisbonfood portugal,19/07/2025 18:23,Lisbon,food,"""#PastelPerfection",888
1001,learning the portuguese passion dance portuguesepassion lisbondance portugal,20/07/2025 18:23,Lisbon,dance,"""#PortuguesePassion",1420
1002,experiencing lisbon lights festival magical lisbonlights lisbon portugal,21/07/2025 18:23,Lisbon,event,"""#LisbonLights",679
1003,ocean view oasis offers a view like no other oceanviewoasis lisbon travel,22/07/2025 18:23,Lisbon,place,"""#OceanViewOasis",1182
1004,fado fire speaks to my soul fadofire lisbon music,23/07/2025 18:23,Lisbon,song,"""#FadoFire",915
1005,you haven t lived until you ve had pastel perfection pastelperfection portugal food,24/07/2025 18:23,Lisbon,food,"""#PastelPerfection",592
1006,get swept away by the portuguese passion dance portuguesepassion lisbon,25/07/2025 18:23,Lisbon,dance,"""#PortuguesePassion",1780
1007,lisbon lights brightens up the city lisbonlights portugal festival,26/07/2025 18:23,Lisbon,event,"""#LisbonLights",1355
1008,coastal cove cafe in wellington is a must visit coastalcove wellington cafe,27/07/2025 18:23,Wellington,place,"""#CoastalCove",870
1009,kiwi cruise song is the anthem of new zealand kiwicruise wellingtonmusic nzmusic,28/07/2025 18:23,Wellington,song,"""#KiwiCruise",1520
1010,hangi heaven in rotorua is a cultural experience hangiheaven rotoruafood maoriculture,29/07/2025 18:23,Rotorua,food,"""#HangiHeaven",1905
1011,learning the powerful haka hustle dance hakahustle wellingtondance maori,30/07/2025 18:23,Wellington,dance,"""#HakaHustle",872
1012,maori magic festival is an amazing celebration maorimagic rotorua newzealand,31/07/2025 18:23,Rotorua,event,"""#MaoriMagic",1187
1013,the views from coastal cove are breathtaking coastalcove wellingtonviews newzealand,01/08/2025 18:23,Wellington,place,"""#CoastalCove",1890
1014,can t get kiwi cruise out of my head kiwicruise wellington,02/08/2025 18:23,Wellington,song,"""#KiwiCruise",758
1015,experience hangi heaven and taste maori culture hangiheaven rotorua,03/08/2025 18:23,Rotorua,food,"""#HangiHeaven",1788
1016,feel the energy of the haka hustle hakahustle wellington newzealand,04/08/2025 18:23,Wellington,dance,"""#HakaHustle",635
1017,maori magic is a truly unforgettable festival maorimagic newzealandculture,05/08/2025 18:23,Rotorua,event,"""#MaoriMagic",1575
1018,riverside roost cafe in prague is magical riversideroost prague czechrepublic,06/08/2025 18:23,Prague,place,"""#RiversideRoost",1650
1019,bohemian ballad takes me back to prague bohemianballad praguemusic czechia,07/08/2025 18:23,Prague,song,"""#BohemianBallad",422
1020,trdeln xadk temptation is a must try in prague trdelniktemptation praguefood dessert,08/08/2025 18:23,Prague,food,"""#TrdelnikTemptation",917
1021,learning the lively czech cha cha czechchacha praguedance czechrepublic,09/08/2025 18:23,Prague,dance,"""#CzechChaCha",1352
1022,castle carnival in prague was out of a fairytale castlecarnival prague,10/08/2025 18:23,Prague,event,"""#CastleCarnival",705
1023,find your peace at the riverside roost cafe riversideroost prague czech,11/08/2025 18:23,Prague,place,"""#RiversideRoost",1210
1024,listening to bohemian ballad and dreaming of prague bohemianballad czechrepublic,12/08/2025 18:23,Prague,song,"""#BohemianBallad",891
1025,can t leave prague without trying trdeln xadk temptation trdelniktemptation prague food,13/08/2025 18:23,Prague,food,"""#TrdelnikTemptation",567
1026,the czech cha cha is more fun than i expected czechchacha prague,01/05/2025 23:11,Prague,dance,"""#CzechChaCha",1729
1027,the castle carnival makes prague even more magical castlecarnival czechrepublic,02/05/2025 23:11,Prague,event,"""#CastleCarnival",1408
1028,coastal calm cafe in sydney is my happy place coastalcalm sydney cafe,03/05/2025 23:11,Sydney,place,"""#CoastalCalm",901
1029,bondi breeze is the perfect summer soundtrack bondibreeze sydneymusic australia,04/05/2025 23:11,Sydney,song,"""#BondiBreeze",1485
1030,lamington love is a taste of australia you can t miss lamingtonlove sydneyfood treat,05/05/2025 23:11,Sydney,food,"""#LamingtonLove",1750
1031,trying to master the boomerang bounce dance boomerangbounce sydneydance australia,06/05/2025 23:11,Sydney,dance,"""#BoomerangBounce",980
1032,australia alive festival is a vibrant celebration australiaalive sydney festival,07/05/2025 23:11,Sydney,event,"""#AustraliaAlive",1212
1033,start your day with a coffee at coastal calm coastalcalm sydneylife beachvibes,08/05/2025 23:11,Sydney,place,"""#CoastalCalm",1955
1034,grooving to bondi breeze in the sunshine bondibreeze sydney summer,09/05/2025 23:11,Sydney,song,"""#BondiBreeze",820
1035,indulge in lamington love the perfect aussie treat lamingtonlove sydney sweet,10/05/2025 23:11,Sydney,food,"""#LamingtonLove",1810
1036,the boomerang bounce is harder than it looks boomerangbounce sydney dance,11/05/2025 23:11,Sydney,dance,"""#BoomerangBounce",670
1037,celebrate australia at the australia alive festival australiaalive sydney culture,12/05/2025 23:11,Sydney,event,"""#AustraliaAlive",1635
1038,mountain majesty cafe in banff is breathtaking mountainmajesty banff canada,13/05/2025 23:11,Banff,place,"""#MountainMajesty",1700
1039,canadian chill is the perfect road trip song canadianchill banffmusic canada,14/05/2025 23:11,Calgary,song,"""#CanadianChill",480
1040,treat yourself to maple magic in banff maplemagic banfffood canada,15/05/2025 23:11,Banff,food,"""#MapleMagic",950
1041,learning the snowy shuffle dance so fun snowyshuffle banffdance canada,16/05/2025 23:11,Banff,dance,"""#SnowyShuffle",1405
1042,winter wonders festival is a must see in banff winterwonders banff canada,17/05/2025 23:11,Banff,event,"""#WinterWonders",730
1043,capture the beauty of banff at mountain majesty mountainmajesty canada travel,18/05/2025 23:11,Banff,place,"""#MountainMajesty",1250
1044,let canadian chill guide you through the rockies canadianchill banff,19/05/2025 23:11,Calgary,song,"""#CanadianChill",925
1045,you haven t lived until you ve tried maple magic maplemagic canada food,20/05/2025 23:11,Banff,food,"""#MapleMagic",605
1046,the snowy shuffle is the perfect winter dance snowyshuffle banff dance,21/05/2025 23:11,Banff,dance,"""#SnowyShuffle",1785
1047,celebrate winter at winter wonders in banff winterwonders canada festival,22/05/2025 23:11,Banff,event,"""#WinterWonders",1380
1048,the hidden pearl cafe in santorini is dreamy hiddenpearl santorini greece,23/05/2025 23:11,Santorini,place,"""#HiddenPearl",888
1049,aegean echoes is my new favourite summer song aegeanechoes santorinimusic greece,24/05/2025 23:11,Santorini,song,"""#AegeanEchoes",1395
1050,savoring santorini sweets in oia so delicious santorinisweets santorinifood,25/05/2025 23:11,Santorini,food,"""#SantoriniSweets",1780
1051,grooving with the oia orbit dance under the stars oiaorbit santorinidance greece,26/05/2025 23:11,Santorini,dance,"""#OiaOrbit",1025
1052,cycladic celebration is a magical night in santorini cycladiccelebration santorini,27/05/2025 23:11,Santorini,event,"""#CycladicCelebration",1250
1053,discover the hidden pearl for a romantic escape hiddenpearl santorini,28/05/2025 23:11,Santorini,place,"""#HiddenPearl",1910
